"Mes","Año","Empresa","Tarifa","Abonados","Ventas","Ingreso sin CVG","Ingreso con CVG","Precio Medio sin CVG","Precio Medio con CVG","Trimestre","Sistema","Trimestral"
"Octubre   ","2025","CNFL","Ventas a ICE distribución y a la CNFL","","291261221","8266231043.43","13853731568.82","28.38","47.56","IV Trimestre","Generacion","2025 4"
"Octubre   ","2025","TOTAL NACIONAL","Ventas a ICE distribución y a la CNFL","","733378844.63","20423370223.75","34228431844.51","27.85","46.67","IV Trimestre","Generacion","2025 4"
"Octubre   ","2025","COOPEALFARORUIZ","Ventas al servicio de Distribución","","2203235","63195639.5","105919347.21","28.68","48.07","IV Trimestre","Generacion","2025 4"
"Octubre   ","2025","COOPEGUANACASTE","Ventas al servicio de Distribución","","29970409","804934870.1","1349120414.24","26.86","45.02","IV Trimestre","Generacion","2025 4"
"Octubre   ","2025","COOPELESCA","Ventas al servicio de Distribución","","2092365.43","79184985.62","132717341.02","37.84","63.43","IV Trimestre","Generacion","2025 4"
"Octubre   ","2025","COOPESANTOS","Ventas al servicio de Distribución","","7791478","246582428.05","378176912.83","31.65","48.54","IV Trimestre","Generacion","2025 4"
"Octubre   ","2025","ESPH","Ventas al servicio de Distribución","","28514062","840476874.52","1408684134.23","29.48","49.4","IV Trimestre","Generacion","2025 4"
"Octubre   ","2025","ICE","Ventas a ICE distribución y a la CNFL","","442117623.63","12157139180.32","20374700275.69","27.5","46.08","IV Trimestre","Generacion","2025 4"
"Octubre   ","2025","TOTAL NACIONAL","Residencial","1765835","378481257","25763022570","32450896900","68.07","85.74","IV Trimestre","Distribucion","2025 4"
"Octubre   ","2025","JASEC","Residencial","94616","22173960","1164732000","1557425000","52.53","70.24","IV Trimestre","Distribucion","2025 4"
"Octubre   ","2025","ICE","Residencial","802926","152538000","11019540000","14250830000","72.24","93.42","IV Trimestre","Distribucion","2025 4"
"Octubre   ","2025","TOTAL NACIONAL","Media tensión b","393","138193254","6678193400","8432856100","48.33","61.02","IV Trimestre","Distribucion","2025 4"
"Octubre   ","2025","CNFL","Preferencial","3209","13971749","673253100","862289300","48.19","61.72","IV Trimestre","Distribucion","2025 4"
"Octubre   ","2025","COOPESANTOS","Preferencial","515","174922.1","21827980","24168560","124.79","138.17","IV Trimestre","Distribucion","2025 4"
"Octubre   ","2025","ESPH","Preferencial","939","4057210","214664360","260163650","52.91","64.12","IV Trimestre","Distribucion","2025 4"
"Octubre   ","2025","ICE","Preferencial","6787","9801709","684518800","885190400","69.84","90.31","IV Trimestre","Distribucion","2025 4"
"Octubre   ","2025","JASEC","Preferencial","723","1089263","51323420","64402760","47.12","59.13","IV Trimestre","Distribucion","2025 4"
"Octubre   ","2025","TOTAL NACIONAL","Preferencial","12173","29094853.1","1645587660","2096214670","56.56","72.05","IV Trimestre","Distribucion","2025 4"
"Octubre   ","2025","CNFL","Promocional","30","584913","36159065","46314410","61.82","79.18","IV Trimestre","Distribucion","2025 4"
"Octubre   ","2025","TOTAL NACIONAL","Promocional","30","584913","36159065","46314410","61.82","79.18","IV Trimestre","Distribucion","2025 4"
"Octubre   ","2025","CNFL","Residencial","538093","128056000","8124007000","10405390000","63.44","81.26","IV Trimestre","Distribucion","2025 4"
"Octubre   ","2025","COOPEALFARORUIZ","Residencial","6317","1504032","81435770","102948000","54.14","68.45","IV Trimestre","Distribucion","2025 4"
"Octubre   ","2025","COOPEGUANACASTE","Residencial","81761","25162290","1755701000","2055072000","69.78","81.67","IV Trimestre","Distribucion","2025 4"
"Octubre   ","2025","COOPELESCA","Residencial","107452","20253790","1574116000","1662544000","77.72","82.09","IV Trimestre","Distribucion","2025 4"
"Octubre   ","2025","COOPESANTOS","Residencial","49482","6976045","574099800","635619900","82.3","91.11","IV Trimestre","Distribucion","2025 4"
"Octubre   ","2025","ESPH","Residencial","85188","21817140","1469391000","1781068000","67.35","81.64","IV Trimestre","Distribucion","2025 4"
"Octubre   ","2025","ICE","Media tensión b","226","76214680","3594859000","4648979000","47.17","61","IV Trimestre","Distribucion","2025 4"
"Octubre   ","2025","CNFL","Alumbrado Público","","5237358.98","193359645.57","193359645.57","36.92","36.92","IV Trimestre","Distribucion","2025 4"
"Setiembre ","2025","TOTAL NACIONAL","Ventas al servicio de Distribución","","123706256.08","3581557818.37","6003089445.61","28.95","48.53","III Trimestre","Generacion","2025 3"
"Setiembre ","2025","JASEC","Ventas al servicio de Distribución","","55391033","1541971245.8","2584432033.47","27.84","46.66","III Trimestre","Generacion","2025 3"
"Setiembre ","2025","COOPEGUANACASTE","Industrial","230","745673.51","72725603","85145612","97.53","114.19","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","COOPELESCA","Industrial","1673","4312482","389508200","411715400","90.32","95.47","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","COOPESANTOS","Industrial","198","120098.64","17560210","19442784","146.21","161.89","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","ESPH","Industrial","340","3924194","255008550","309104190","64.98","78.77","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","ICE","Industrial","2953","10222915","933720300","1207515400","91.34","118.12","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","JASEC","Industrial","544","6255821","455878980","545802240","72.87","87.25","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","COOPEALFARORUIZ","Industrial","24","240514","15533577","19636870","64.58","81.65","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","TOTAL NACIONAL","Industrial","7294","31227253.15","2641472880","3240743596","84.59","103.78","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","COOPELESCA","Media tensión a","2","780383.4","55265110","58398110","70.82","74.83","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","COOPESANTOS","Media tensión a","8","372430.7","41582310","46041410","111.65","123.62","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","ESPH","Media tensión a","6","581020","32922310","39904650","56.66","68.68","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","ICE","Media tensión a","546","48650910","2807248000","3630446000","57.7","74.62","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","JASEC","Media tensión a","28","7150120","411038000","460967700","57.49","64.47","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","TOTAL NACIONAL","Media tensión a","798","81713414.1","4895565730","6217835870","59.91","76.09","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","CNFL","Media tensión a","208","24178550","1547510000","1982078000","64","81.98","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","CNFL","Industrial","1332","5405555","501537460","642381100","92.78","118.84","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","TOTAL NACIONAL","Comercios y servicios","259313","263336264.9","22327465728.7","28008283733","84.79","106.36","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","JASEC","Comercios y servicios","16197","11344261","782788500","1003439600","69","88.45","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","COOPEALFARORUIZ","Alumbrado Público","","33185.01","1662901.01","1662901.01","50.11","50.11","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","COOPEGUANACASTE","Alumbrado Público","","697984.73","45145652.34","45145652.34","64.68","64.68","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","COOPELESCA","Alumbrado Público","","856080.72","42170986.41","42170986.41","49.26","49.26","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","COOPESANTOS","Alumbrado Público","","375868","14346921.45","14346921.45","38.17","38.17","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","ESPH","Alumbrado Público","","627870.01","33936373.88","33936373.88","54.05","54.05","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","ICE","Alumbrado Público","","12057757.2","618325398.05","618325398.05","51.28","51.28","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","JASEC","Alumbrado Público","","1233863.7","67847302.09","67847302.09","54.99","54.99","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","TOTAL NACIONAL","Alumbrado Público","","20977822.71","1012213868.6","1012213868.6","48.25","48.25","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","CNFL","Comercios y servicios","76384","96723400","8342398000","10685032000","86.25","110.47","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","COOPEALFARORUIZ","Comercios y servicios","2011","847719","56219740","71037500","66.32","83.8","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","COOPEGUANACASTE","Comercios y servicios","19369","25553179","1960377700","2295144800","76.72","89.82","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","COOPELESCA","Comercios y servicios","14717","17738549","1536831000","1623428800","86.64","91.52","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","COOPESANTOS","Comercios y servicios","3903","1982298.9","282001080","312234420","142.26","157.51","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","ESPH","Comercios y servicios","11616","16776337","1177841466.7","1427667033","70.21","85.1","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","ICE","Comercios y servicios","115116","92370521","8189008242","10590299580","88.65","114.65","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","CNFL","Media tensión b","122","28315160","1407103000","1802189000","49.69","63.65","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","COOPELESCA","Media tensión b","15","5772699","369253300","390050900","63.97","67.57","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","JASEC","Media tensión b","21","16723720","769170800","948726900","45.99","56.73","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","ICE","Media tensión b","221","73448060","3501173000","4527821000","47.67","61.65","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","CNFL","Residencial horaria","9307","5267127","293124700","375433400","55.65","71.28","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","ICE","Residencial horaria","154","100131","8566242","11077580","85.55","110.63","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","ESPH","Residencial horaria","21","12442","830966.7","1007233","66.79","80.95","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","TOTAL NACIONAL","Residencial horaria","9482","5379700","302521908.7","387518213","56.23","72.03","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","COOPELESCA","Residencial modalidad prepago","4","467.13","32828.69","34672.85","70.28","74.23","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","TOTAL NACIONAL","Residencial modalidad prepago","4","467.13","32828.69","34672.85","70.28","74.23","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","Usuarios Directos","Usuarios Directos","16","46056500","904044800","1412235000","19.63","30.66","III Trimestre","Generacion","2025 3"
"Setiembre ","2025","CNFL","Ventas a ICE distribución y a la CNFL","","291854165","8223585828.23","13782268501.37","28.18","47.22","III Trimestre","Generacion","2025 3"
"Setiembre ","2025","ICE","Ventas a ICE distribución y a la CNFL","","440494343.22","12222403171.27","20484088746.25","27.75","46.5","III Trimestre","Generacion","2025 3"
"Setiembre ","2025","TOTAL NACIONAL","Ventas a ICE distribución y a la CNFL","","732348508.22","20445988999.5","34266357247.62","27.92","46.79","III Trimestre","Generacion","2025 3"
"Setiembre ","2025","COOPEALFARORUIZ","Ventas al servicio de Distribución","","2101437","60014353.88","100587344.06","28.56","47.87","III Trimestre","Generacion","2025 3"
"Setiembre ","2025","COOPEGUANACASTE","Ventas al servicio de Distribución","","28131694","764882027.43","1282189734.42","27.19","45.58","III Trimestre","Generacion","2025 3"
"Setiembre ","2025","COOPELESCA","Ventas al servicio de Distribución","","3768519.08","186514946.62","312604867.83","49.49","82.95","III Trimestre","Generacion","2025 3"
"Setiembre ","2025","COOPESANTOS","Ventas al servicio de Distribución","","6619451","194651007.75","326245492.53","29.41","49.29","III Trimestre","Generacion","2025 3"
"Setiembre ","2025","ESPH","Ventas al servicio de Distribución","","27694122","833524236.89","1397029973.3","30.1","50.44","III Trimestre","Generacion","2025 3"
"Setiembre ","2025","TOTAL NACIONAL","Residencial","1763277","387849200","26561350460","33445651440","68.48","86.23","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","CNFL","Alumbrado Público","","5095213.34","188778333.38","188778333.38","37.05","37.05","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","JASEC","Residencial","94479","22219170","1167663000","1561337000","52.55","70.27","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","ESPH","Residencial","85049","21912310","1476828000","1790083000","67.4","81.69","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","ESPH","Media tensión b","9","8021938","391891400","474998600","48.85","59.21","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","TOTAL NACIONAL","Media tensión b","388","132281577","6438591500","8143786400","48.67","61.56","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","CNFL","Preferencial","3184","13753487","666454200","853581500","48.46","62.06","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","COOPESANTOS","Preferencial","514","175790","21922810","24273560","124.71","138.08","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","ESPH","Preferencial","938","4215473","220045270","266684450","52.2","63.26","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","ICE","Preferencial","6787","9554624","672587500","869760500","70.39","91.03","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","JASEC","Preferencial","724","1013755","48904020","61209130","48.24","60.38","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","TOTAL NACIONAL","Preferencial","12147","28713129","1629913800","2075509140","56.77","72.28","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","CNFL","Promocional","30","558146","34860430","44651050","62.46","80","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","TOTAL NACIONAL","Promocional","30","558146","34860430","44651050","62.46","80","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","CNFL","Residencial","537584","127211700","8063607000","10328020000","63.39","81.19","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","COOPEALFARORUIZ","Residencial","6315","1433216","77255760","97663840","53.9","68.14","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","COOPEGUANACASTE","Residencial","81551","27337410","1926416000","2254912000","70.47","82.48","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","COOPELESCA","Residencial","107112","20902690","1632250000","1723942000","78.09","82.47","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","COOPESANTOS","Residencial","49345","7161204","591290700","654653600","82.57","91.42","III Trimestre","Distribucion","2025 3"
"Setiembre ","2025","ICE","Residencial","801842","159671500","11626040000","15035040000","72.81","94.16","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","CNFL","Alumbrado Público","","5286563.48","195176224.81","195176224.81","36.92","36.92","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","COOPESANTOS","Residencial","49272","7136982","588797800","651893000","82.5","91.34","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","COOPELESCA","Residencial","106769","21351930","1672356000","1766302000","78.32","82.72","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","COOPEGUANACASTE","Residencial","81292","30681140","2192910000","2566923000","71.47","83.66","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","COOPEALFARORUIZ","Residencial","6315","1476211","79761470","100831000","54.03","68.3","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","CNFL","Residencial","537080","128276400","8142751000","10429400000","63.48","81.3","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","TOTAL NACIONAL","Promocional","30","541250","34021435","43576390","62.86","80.51","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","ESPH","Residencial","84937","22320630","1506713000","1826304000","67.5","81.82","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","CNFL","Promocional","30","541250","34021435","43576390","62.86","80.51","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","JASEC","Preferencial","723","974625","47218590","59062080","48.45","60.6","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","ICE","Preferencial","6785","9605319","666516700","861909000","69.39","89.73","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","ESPH","Preferencial","935","4144068","216221420","262050130","52.18","63.23","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","COOPESANTOS","Preferencial","516","170193.4","21210950","23485370","124.63","137.99","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","CNFL","Preferencial","3239","14058792","673206800","862230300","47.89","61.33","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","TOTAL NACIONAL","Media tensión b","384","133940845","6439718900","8211434800","48.08","61.31","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","TOTAL NACIONAL","Preferencial","12198","28952997.4","1624374460","2068736880","56.1","71.45","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","ICE","Residencial","800379","162040500","11842530000","15315010000","73.08","94.51","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","JASEC","Residencial","94355","22358420","1175822000","1572235000","52.59","70.32","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","TOTAL NACIONAL","Residencial","1760399","395642213","27201641270","34228898000","68.75","86.51","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","ESPH","Ventas al servicio de Distribución","","27158375","774844410.67","1298681932.33","28.53","47.82","III Trimestre","Generacion","2025 3"
"Agosto    ","2025","COOPESANTOS","Ventas al servicio de Distribución","","5374796","170679356.86","286066937.24","31.76","53.22","III Trimestre","Generacion","2025 3"
"Agosto    ","2025","COOPELESCA","Ventas al servicio de Distribución","","3807163.23","109564079.04","183635518.39","28.78","48.23","III Trimestre","Generacion","2025 3"
"Agosto    ","2025","COOPEGUANACASTE","Ventas al servicio de Distribución","","30017808","826009813","1384440078.77","27.52","46.12","III Trimestre","Generacion","2025 3"
"Agosto    ","2025","COOPEALFARORUIZ","Ventas al servicio de Distribución","","2088640","60921434.69","102107588.87","29.17","48.89","III Trimestre","Generacion","2025 3"
"Agosto    ","2025","TOTAL NACIONAL","Ventas a ICE distribución y a la CNFL","","758880181.46","21052175589.12","35282295314.04","27.74","46.49","III Trimestre","Generacion","2025 3"
"Agosto    ","2025","ICE","Ventas a ICE distribución y a la CNFL","","456238566.46","12553947061.96","21039736142.84","27.52","46.12","III Trimestre","Generacion","2025 3"
"Agosto    ","2025","CNFL","Ventas a ICE distribución y a la CNFL","","302641615","8498228527.16","14242559171.2","28.08","47.06","III Trimestre","Generacion","2025 3"
"Agosto    ","2025","Usuarios Directos","Usuarios Directos","16","45810620","901851500","1408537000","19.69","30.75","III Trimestre","Generacion","2025 3"
"Agosto    ","2025","TOTAL NACIONAL","Residencial modalidad prepago","4","525.26","36832.83","38900.15","70.12","74.06","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","COOPELESCA","Residencial modalidad prepago","4","525.26","36832.83","38900.15","70.12","74.06","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","TOTAL NACIONAL","Residencial horaria","9377","5318092","299561939.1","383741195.1","56.33","72.16","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","ESPH","Residencial horaria","15","8340","555410.1","673225.1","66.6","80.72","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","ICE","Residencial horaria","148","94414","8123829","10505470","86.04","111.27","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","CNFL","Residencial horaria","9214","5215338","290882700","372562500","55.77","71.44","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","ESPH","Media tensión b","9","7728842","381697000","462641600","49.39","59.86","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","ICE","Media tensión b","218","74798630","3537583000","4574907000","47.29","61.16","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","JASEC","Media tensión b","21","16268760","695406800","929049300","42.74","57.11","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","COOPELESCA","Media tensión b","14","6549373","412722100","435977900","63.02","66.57","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","ICE","Comercios y servicios","114726","94573574","8341943829","10788083470","88.21","114.07","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","ESPH","Comercios y servicios","11609","17076714","1195399510.1","1448949425.1","70","84.85","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","COOPESANTOS","Comercios y servicios","3876","1983097.5","281576140","311763860","141.99","157.21","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","COOPELESCA","Comercios y servicios","14653","18366250","1586614900","1676059400","86.39","91.26","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","COOPEGUANACASTE","Comercios y servicios","19272","27196540","2072091100","2425912300","76.19","89.2","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","COOPEALFARORUIZ","Comercios y servicios","2002","882229","58024800","73315990","65.77","83.1","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","CNFL","Comercios y servicios","76243","97808590","8376974000","10729320000","85.65","109.7","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","TOTAL NACIONAL","Alumbrado Público","","21713294.57","1043860797.21","1043860797.21","48.07","48.07","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","JASEC","Alumbrado Público","","1273886.98","70048089.46","70048089.46","54.99","54.99","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","ICE","Alumbrado Público","","12477560.76","636865134.28","636865134.28","51.04","51.04","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","ESPH","Alumbrado Público","","649324.42","35095985.12","35095985.12","54.05","54.05","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","COOPESANTOS","Alumbrado Público","","385899","14729488.5","14729488.5","38.17","38.17","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","COOPELESCA","Alumbrado Público","","883516.25","43522540.3","43522540.3","49.26","49.26","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","COOPEGUANACASTE","Alumbrado Público","","722252.49","46715291.05","46715291.05","64.68","64.68","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","COOPEALFARORUIZ","Alumbrado Público","","34291.18","1708043.69","1708043.69","49.81","49.81","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","JASEC","Comercios y servicios","16159","11693844","801600900","1026897500","68.55","87.82","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","JASEC","Ventas al servicio de Distribución","","54282372","1506685034.54","2525290827.33","27.76","46.52","III Trimestre","Generacion","2025 3"
"Agosto    ","2025","TOTAL NACIONAL","Comercios y servicios","258540","269580838.5","22714225179.1","28480301945.1","84.26","105.65","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","COOPEALFARORUIZ","Industrial","21","225208","14750264.1","18646669.7","65.5","82.8","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","CNFL","Media tensión b","122","28595240","1412310000","1808859000","49.39","63.26","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","TOTAL NACIONAL","Media tensión a","797","82643664.5","4789502030","6167215580","57.95","74.62","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","JASEC","Media tensión a","28","7472930","359972800","480916300","48.17","64.35","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","ICE","Media tensión a","547","48853410","2761841000","3571727000","56.53","73.11","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","ESPH","Media tensión a","6","618339","34697840","42056710","56.11","68.02","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","COOPESANTOS","Media tensión a","8","388479.9","36042540","39907120","92.78","102.73","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","COOPELESCA","Media tensión a","2","816045.6","56946850","60148450","69.78","73.71","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","CNFL","Media tensión a","206","24494460","1540001000","1972460000","62.87","80.53","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","TOTAL NACIONAL","Industrial","7300","31679482.8","2647013365.1","3249108022.7","83.56","102.56","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","JASEC","Industrial","541","6488123","458455040","551527110","70.66","85.01","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","ICE","Industrial","2964","10264147","927120800","1198981300","90.33","116.81","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","ESPH","Industrial","339","4213788","268945650","325997850","63.83","77.36","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","COOPESANTOS","Industrial","198","124203.74","18067829","20004820","145.47","161.06","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","COOPELESCA","Industrial","1675","4263027","386352100","408362900","90.63","95.79","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","COOPEGUANACASTE","Industrial","227","824990.06","79387192","92944473","96.23","112.66","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","CNFL","Industrial","1335","5275996","493934490","632642900","93.62","119.91","III Trimestre","Distribucion","2025 3"
"Agosto    ","2025","TOTAL NACIONAL","Ventas al servicio de Distribución","","122729154.23","3448704128.8","5780222882.93","28.1","47.1","III Trimestre","Generacion","2025 3"
"Julio     ","2025","CNFL","Alumbrado Público","","5297641.96","195585230.66","195585230.66","36.92","36.92","III Trimestre","Distribucion","2025 3"
"Julio     ","2025","COOPESANTOS","Residencial","49212","6915786","568155400","629038500","82.15","90.96","III Trimestre","Distribucion","2025 3"
"Julio     ","2025","COOPELESCA","Residencial","106393","20911120","1634505000","1726325000","78.16","82.56","III Trimestre","Distribucion","2025 3"
"Julio     ","2025","COOPEGUANACASTE","Residencial","81071","26727720","1882574000","2203575000","70.44","82.45","III Trimestre","Distribucion","2025 3"
"Julio     ","2025","COOPEALFARORUIZ","Residencial","6322","1489628","80309190","101523200","53.91","68.15","III Trimestre","Distribucion","2025 3"
"Julio     ","2025","CNFL","Residencial","536680","127508800","8084033000","10354200000","63.4","81.2","III Trimestre","Distribucion","2025 3"
"Julio     ","2025","TOTAL NACIONAL","Promocional","30","530881","35084835","44938405","66.09","84.65","III Trimestre","Distribucion","2025 3"
"Julio     ","2025","ESPH","Residencial","84873","22097050","1490328000","1806446000","67.44","81.75","III Trimestre","Distribucion","2025 3"
"Julio     ","2025","CNFL","Promocional","30","530881","35084835","44938405","66.09","84.65","III Trimestre","Distribucion","2025 3"
"Julio     ","2025","JASEC","Preferencial","720","930255","47863280","59416940","51.45","63.87","III Trimestre","Distribucion","2025 3"
"Julio     ","2025","ICE","Preferencial","6777","9114567","639763100","827313000","70.19","90.77","III Trimestre","Distribucion","2025 3"
"Julio     ","2025","ESPH","Preferencial","933","4440873","228767650","277254910","51.51","62.43","III Trimestre","Distribucion","2025 3"
"Julio     ","2025","COOPESANTOS","Preferencial","516","149275.4","18429670","20405880","123.46","136.7","III Trimestre","Distribucion","2025 3"
"Julio     ","2025","CNFL","Preferencial","3231","13887937","670573100","858856900","48.28","61.84","III Trimestre","Distribucion","2025 3"
"Julio     ","2025","TOTAL NACIONAL","Media tensión b","380","134625117","6503922400","8218735300","48.31","61.05","III Trimestre","Distribucion","2025 3"
"Julio     ","2025","TOTAL NACIONAL","Preferencial","12177","28522907.4","1605396800","2043247630","56.28","71.64","III Trimestre","Distribucion","2025 3"
"Julio     ","2025","ICE","Residencial","799008","155069700","11255420000","14555860000","72.58","93.87","III Trimestre","Distribucion","2025 3"
"Julio     ","2025","JASEC","Residencial","94239","22191850","1166275000","1559479000","52.55","70.27","III Trimestre","Distribucion","2025 3"
"Julio     ","2025","TOTAL NACIONAL","Residencial","1757798","382911654","26161599590","32936446700","68.32","86.02","III Trimestre","Distribucion","2025 3"
"Julio     ","2025","ESPH","Ventas al servicio de Distribución","","25616793","756566122.46","1268045491.81","29.53","49.5","III Trimestre","Generacion","2025 3"
"Julio     ","2025","COOPESANTOS","Ventas al servicio de Distribución","","3676337","125760924.71","210780948.11","34.21","57.33","III Trimestre","Generacion","2025 3"
"Julio     ","2025","COOPELESCA","Ventas al servicio de Distribución","","4525498","167986845.21","281553119.33","37.12","62.21","III Trimestre","Generacion","2025 3"
