"Mes","Año","Empresa","Tarifa","Abonados","Ventas","Ingreso sin CVG","Ingreso con CVG","Precio Medio sin CVG","Precio Medio con CVG","Trimestre","Sistema","Trimestral"
"Octubre   ","2024","ICE","Ventas a ICE distribución y a la CNFL","","438661919.58","18763350520.87","24660988689.37","42.77","56.22","IV Trimestre","Generacion","2024 4"
"Octubre   ","2024","CNFL","Ventas a ICE distribución y a la CNFL","","283151979","12520778259.12","16456352841","44.22","58.12","IV Trimestre","Generacion","2024 4"
"Octubre   ","2024","Usuarios Directos","Usuarios Directos","16","46270032","1357252000","1733520000","29.33","37.47","IV Trimestre","Generacion","2024 4"
"Octubre   ","2024","TOTAL NACIONAL","Residencial horaria","8433","4654280","305957714.6","355939266.7","65.74","76.48","IV Trimestre","Distribucion","2024 4"
"Octubre   ","2024","ESPH","Residencial horaria","9","4603","364209.6","408561.7","79.12","88.76","IV Trimestre","Distribucion","2024 4"
"Octubre   ","2024","ICE","Residencial horaria","75","41828","4356305","5117805","104.15","122.35","IV Trimestre","Distribucion","2024 4"
"Octubre   ","2024","CNFL","Residencial horaria","8349","4607849","301237200","350412900","65.37","76.05","IV Trimestre","Distribucion","2024 4"
"Octubre   ","2024","TOTAL NACIONAL","Residencial","1732720","369443832.93","29482614640","33967266100","79.8","91.94","IV Trimestre","Distribucion","2024 4"
"Octubre   ","2024","TOTAL NACIONAL","Ventas a ICE distribución y a la CNFL","","721813898.58","31284128779.99","41117341530.37","43.34","56.96","IV Trimestre","Generacion","2024 4"
"Octubre   ","2024","JASEC","Residencial","93191","21664384","1511923000","1763029000","69.79","81.38","IV Trimestre","Distribucion","2024 4"
"Octubre   ","2024","ESPH","Residencial","83988","21241802","1650503000","1851464000","77.7","87.16","IV Trimestre","Distribucion","2024 4"
"Octubre   ","2024","COOPESANTOS","Residencial","48408","6881816.71","606454000","650432000","88.12","94.51","IV Trimestre","Distribucion","2024 4"
"Octubre   ","2024","COOPELESCA","Residencial","103279","19242812.62","1573180000","1654307000","81.75","85.97","IV Trimestre","Distribucion","2024 4"
"Octubre   ","2024","COOPEGUANACASTE","Residencial","78935","22922037.6","1905630000","2037443000","83.14","88.89","IV Trimestre","Distribucion","2024 4"
"Octubre   ","2024","COOPEALFARORUIZ","Residencial","6262","1433826","97772640","112291100","68.19","78.32","IV Trimestre","Distribucion","2024 4"
"Octubre   ","2024","CNFL","Residencial","531140","127372944","9353322000","10879600000","73.43","85.42","IV Trimestre","Distribucion","2024 4"
"Octubre   ","2024","TOTAL NACIONAL","Promocional","32","586660","41992910","48850940","71.58","83.27","IV Trimestre","Distribucion","2024 4"
"Octubre   ","2024","CNFL","Promocional","32","586660","41992910","48850940","71.58","83.27","IV Trimestre","Distribucion","2024 4"
"Octubre   ","2024","ICE","Residencial","787517","148684210","12783830000","15018700000","85.98","101.01","IV Trimestre","Distribucion","2024 4"
"Octubre   ","2024","COOPEALFARORUIZ","Ventas al servicio de Distribución","","3000","19433224.37","25659856.83","6477.74","8553.29","IV Trimestre","Generacion","2024 4"
"Octubre   ","2024","COOPEGUANACASTE","Ventas al servicio de Distribución","","21986775","957499547.03","1258475692.82","43.55","57.24","IV Trimestre","Generacion","2024 4"
"Octubre   ","2024","COOPELESCA","Ventas al servicio de Distribución","","3000","27622798.57","36305502.12","9207.6","12101.84","IV Trimestre","Generacion","2024 4"
"Setiembre ","2024","CNFL","Alumbrado Público","","5218358.99","278229336.6","278229336.6","53.32","53.32","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","COOPEALFARORUIZ","Alumbrado Público","","32794.73","1976866.42","1976866.42","60.28","60.28","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","COOPEGUANACASTE","Alumbrado Público","","712925.95","46112050.45","46112050.45","64.68","64.68","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","COOPELESCA","Alumbrado Público","","848490","50705253.31","50705253.31","59.76","59.76","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","COOPESANTOS","Alumbrado Público","","365610","19578415.5","19578415.5","53.55","53.55","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","ICE","Alumbrado Público","","12186414","760195918.1","760195918.1","62.38","62.38","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","JASEC","Alumbrado Público","","1226054.65","80069656.72","80069656.72","65.31","65.31","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","TOTAL NACIONAL","Alumbrado Público","","21218314.41","1277082063.67","1277082063.67","60.19","60.19","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","CNFL","Comercios y servicios","74935","97711032.41","9697729000","11281440000","99.25","115.46","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","COOPEALFARORUIZ","Comercios y servicios","1288","455869","38114440","43753730","83.61","95.98","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","COOPEGUANACASTE","Comercios y servicios","18005","17200497.44","1526437600","1671972000","88.74","97.2","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","COOPELESCA","Comercios y servicios","14288","17373134.54","1598096600","1680757900","91.99","96.74","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","COOPESANTOS","Comercios y servicios","3894","1977971.42","298108800","319685490","150.71","161.62","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","ESPH","Comercios y servicios","11441","17205885","1394544927.3","1564410911.2","81.05","90.92","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","ICE","Comercios y servicios","109540","88911061","9382718091","11022696083","105.53","123.97","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","ESPH","Alumbrado Público","","627666.09","40214566.58","40214566.58","64.07","64.07","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","JASEC","Comercios y servicios","16006","14087386","1280571100","1449425200","90.9","102.89","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","TOTAL NACIONAL","Comercios y servicios","249397","254922836.81","25216320558.3","29034141314.2","98.92","113.89","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","CNFL","Industrial","1465","5867130","617819400","718745900","105.3","122.5","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","COOPEALFARORUIZ","Industrial","695","341905","29038650","33334100","84.93","97.5","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","TOTAL NACIONAL","Promocional","32","559998","40482090","47093360","72.29","84.1","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","CNFL","Residencial","530599","127954607","9411713000","10947490000","73.56","85.56","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","COOPEALFARORUIZ","Residencial","6267","1423780","97139770","111564300","68.23","78.36","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","COOPEGUANACASTE","Residencial","78737","30904737.16","2768666000","2918034000","89.59","94.42","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","COOPELESCA","Residencial","102898","18907093.12","1542552000","1622099000","81.59","85.79","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","COOPESANTOS","Residencial","48327","6947446.29","612760200","657195200","88.2","94.6","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","ESPH","Residencial","83880","22016503","1717524000","1926663000","78.01","87.51","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","ICE","Residencial","786442","156202828","13540610000","15907740000","86.69","101.84","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","JASEC","Residencial","93058","22147496","1548965000","1806202000","69.94","81.55","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","TOTAL NACIONAL","Residencial","1730208","386504490.57","31239929970","35896987500","80.83","92.88","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","CNFL","Residencial horaria","8241","4686635","306205300","356192500","65.34","76","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","ICE","Residencial horaria","68","39285","4073091","4785083","103.68","121.8","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","ESPH","Residencial horaria","7","3776","293027.3","328711.2","77.6","87.05","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","TOTAL NACIONAL","Residencial horaria","8316","4729696","310571418.3","361306294.2","65.66","76.39","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","Usuarios Directos","Usuarios Directos","16","45294969","1345316000","1717847000","29.7","37.93","III Trimestre","Generacion","2024 3"
"Setiembre ","2024","CNFL","Ventas a ICE distribución y a la CNFL","","283094226","12542559687.58","16484970439.49","44.31","58.23","III Trimestre","Generacion","2024 3"
"Setiembre ","2024","ICE","Ventas a ICE distribución y a la CNFL","","430440974.32","18524409110.01","24346931982.77","43.04","56.56","III Trimestre","Generacion","2024 3"
"Setiembre ","2024","TOTAL NACIONAL","Ventas a ICE distribución y a la CNFL","","713535200.32","31066968797.59","40831902422.26","43.54","57.22","III Trimestre","Generacion","2024 3"
"Setiembre ","2024","COOPEALFARORUIZ","Ventas al servicio de Distribución","","1449466","64671539.12","84998054.09","44.62","58.64","III Trimestre","Generacion","2024 3"
"Setiembre ","2024","COOPEGUANACASTE","Ventas al servicio de Distribución","","29741980","1233590865.98","1621350094","41.48","54.51","III Trimestre","Generacion","2024 3"
"Setiembre ","2024","COOPELESCA","Ventas al servicio de Distribución","","5677447","218413188.19","287075951.55","38.47","50.56","III Trimestre","Generacion","2024 3"
"Setiembre ","2024","COOPESANTOS","Ventas al servicio de Distribución","","5217334","238609871.03","313609765.55","45.73","60.11","III Trimestre","Generacion","2024 3"
"Setiembre ","2024","ESPH","Ventas al servicio de Distribución","","31895899","1420487013.94","1866991041.12","44.54","58.53","III Trimestre","Generacion","2024 3"
"Setiembre ","2024","CNFL","Promocional","32","559998","40482090","47093360","72.29","84.1","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","TOTAL NACIONAL","Preferencial","11916","29226677","2015899920","2343076120","68.97","80.17","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","ICE","Preferencial","6776","13596981","1086369300","1276269500","79.9","93.86","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","COOPEGUANACASTE","Industrial","217","336360.1","30675693","35232959","91.2","104.75","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","COOPELESCA","Industrial","1679","4048050.24","386869600","406977500","95.57","100.54","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","COOPESANTOS","Industrial","201","156516.78","23925810","25663940","152.86","163.97","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","ESPH","Industrial","339","3725922","279394540","313427320","74.99","84.12","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","ICE","Industrial","3017","9699406","1072451100","1259923300","110.57","129.9","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","JASEC","Industrial","318","3037601.24","262911540","291871560","86.55","96.09","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","TOTAL NACIONAL","Industrial","7931","27212891.36","2703086333","3085176579","99.33","113.37","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","CNFL","Media tensión a","210","24660809.23","1821976000","2119323000","73.88","85.94","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","COOPELESCA","Media tensión a","3","980161.8","77254570","81287980","78.82","82.93","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","COOPESANTOS","Media tensión a","7","154084.55","22655880","24388710","147.04","158.28","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","ESPH","Media tensión a","5","439335","30598610","34325130","69.65","78.13","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","ICE","Media tensión a","545","51224024","3505719000","4118536000","68.44","80.4","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","JASEC","Media tensión a","28","7976152","544897300","579819600","68.32","72.69","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","TOTAL NACIONAL","Media tensión a","798","85434566.58","6003101360","6957680420","70.27","81.44","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","CNFL","Media tensión b","116","26469125.67","1522345000","1770875000","57.51","66.9","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","COOPELESCA","Media tensión b","13","5263816.32","360189100","378807900","68.43","71.96","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","JASEC","Media tensión b","19","14516670","864830900","969838800","59.58","66.81","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","ICE","Media tensión b","184","64007862","3608111000","4238958000","56.37","66.23","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","ESPH","Media tensión b","9","8720896","489548500","549180700","56.14","62.97","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","TOTAL NACIONAL","Media tensión b","341","118978369.99","6845024500","7907660400","57.53","66.46","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","CNFL","Preferencial","3126","10523816","601977900","700201600","57.2","66.53","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","COOPESANTOS","Preferencial","504","176575","23660820","25376630","134","143.72","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","ESPH","Preferencial","909","3943942","242696420","272257830","61.54","69.03","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","JASEC","Preferencial","601","985363","61195480","68970560","62.1","70","III Trimestre","Distribucion","2024 3"
"Setiembre ","2024","JASEC","Ventas al servicio de Distribución","","52725032","2390893274.05","2980340241.13","45.35","56.53","III Trimestre","Generacion","2024 3"
"Setiembre ","2024","TOTAL NACIONAL","Ventas al servicio de Distribución","","126707158","5566665752.31","7154365147.44","43.93","56.46","III Trimestre","Generacion","2024 3"
"Agosto    ","2024","JASEC","Media tensión b","19","14597263","862834760","968180612","59.11","66.33","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","COOPELESCA","Media tensión b","13","5666106.48","383476520","403299916","67.68","71.18","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","CNFL","Media tensión b","116","27369397","1558143155","1812517540","56.93","66.22","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","ICE","Media tensión b","184","67696149","3770243751","4429441275","55.69","65.43","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","COOPEGUANACASTE","Comercios y servicios","17898","23965585.35","2237062477","2392025128","93.34","99.81","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","COOPELESCA","Comercios y servicios","14238","17941968.05","1640473036","1725264561","91.43","96.16","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","COOPESANTOS","Comercios y servicios","3954","1975060.67","297292457","318954335","150.52","161.49","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","ESPH","Comercios y servicios","11414","16884815","1367354685","1533901649","80.98","90.85","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","ICE","Comercios y servicios","109289","89361542","9385842762","11026369501","105.03","123.39","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","JASEC","Comercios y servicios","15958","13927988","1261525974","1428293088","90.57","102.55","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","TOTAL NACIONAL","Comercios y servicios","248869","259999316.01","25672414974","29455560570","98.74","113.29","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","CNFL","Industrial","1465","5838904","616446965","717117395","105.58","122.82","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","COOPEALFARORUIZ","Industrial","722","586041","49670778","57024378","84.76","97.3","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","COOPEGUANACASTE","Industrial","217","674001.29","77633655","83012112","115.18","123.16","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","COOPELESCA","Industrial","1682","4150286.46","395153301","415721883","95.21","100.17","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","COOPESANTOS","Industrial","203","161299.19","24057192","25803624","149.15","159.97","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","ESPH","Industrial","340","3624195","273268267","306554867","75.4","84.59","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","ICE","Industrial","3022","9620221","1060858723","1246304529","110.27","129.55","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","JASEC","Industrial","322","3602240.06","298508026","332357740","82.87","92.26","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","TOTAL NACIONAL","Industrial","7973","28257188","2795596907","3183896528","98.93","112.68","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","CNFL","Media tensión a","211","25361571","1835519300","2135075510","72.37","84.19","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","COOPELESCA","Media tensión a","3","950953.08","76114793","80072985","80.04","84.2","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","COOPESANTOS","Media tensión a","7","221895.02","28256967","30421866","127.34","137.1","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","ESPH","Media tensión a","5","438033","28922028","32444315","66.03","74.07","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","ICE","Media tensión a","551","52985444","3552232155","4173180021","67.04","78.76","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","JASEC","Media tensión a","27","7363906","509916906","542208420","69.25","73.63","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","TOTAL NACIONAL","Media tensión a","804","87321802.1","6030962149","6993403117","69.07","80.09","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","COOPEALFARORUIZ","Comercios y servicios","1287","463245","38651000","44368738","83.44","95.78","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","TOTAL NACIONAL","Ventas a ICE distribución y a la CNFL","","746125075.07","32287202953.51","42435670240.19","43.27","56.87","III Trimestre","Generacion","2024 3"
"Agosto    ","2024","ICE","Ventas a ICE distribución y a la CNFL","","445743389.07","19104229513.96","25108995628.12","42.86","56.33","III Trimestre","Generacion","2024 3"
"Agosto    ","2024","CNFL","Ventas a ICE distribución y a la CNFL","","300381686","13182973439.55","17326674612.07","43.89","57.68","III Trimestre","Generacion","2024 3"
"Agosto    ","2024","ESPH","Media tensión b","9","8137478","464047619","520572526","57.03","63.97","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","TOTAL NACIONAL","Media tensión b","341","123466393.48","7038745805","8134011869","57.01","65.88","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","CNFL","Preferencial","3104","10575778","599197935","696967575","56.66","65.9","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","COOPESANTOS","Preferencial","437","163294.9","21728445","23304089","133.06","142.71","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","ESPH","Preferencial","906","3983839","244120116","273854315","61.28","68.74","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","ICE","Preferencial","6784","13367161","1063089603","1248919680","79.53","93.43","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","JASEC","Preferencial","703","1029521","63487987","71623135","61.67","69.57","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","TOTAL NACIONAL","Preferencial","11934","29119593.9","1991624086","2314668794","68.39","79.49","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","CNFL","Promocional","32","597930","45826660","53310560","76.64","89.16","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","TOTAL NACIONAL","Promocional","32","597930","45826660","53310560","76.64","89.16","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","CNFL","Residencial","529964","124503893","9105492420","10591304070","73.13","85.07","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","COOPEALFARORUIZ","Residencial","6258","1418373","96649191","111001118","68.14","78.26","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","COOPEGUANACASTE","Residencial","78520","28488116.22","2431149111","2599352891","85.34","91.24","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","COOPELESCA","Residencial","102551","19377177.85","1586706618","1668530762","81.89","86.11","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","COOPESANTOS","Residencial","48202","6938015.84","611551167","655898510","88.14","94.54","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","ESPH","Residencial","83780","21285155","1654456098","1855913184","77.73","87.19","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","ICE","Residencial","784987","156841995","13621183476","16002405415","86.85","102.03","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","JASEC","Residencial","92837","22070589","1543699622","1800061113","69.94","81.56","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","TOTAL NACIONAL","Residencial","1727099","380923314.91","30650887703","35284467063","80.46","92.63","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","CNFL","Residencial horaria","8180","4441807","290886715","338372380","65.49","76.18","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","ICE","Residencial horaria","64","36816","3848499","4521235","104.53","122.81","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","TOTAL NACIONAL","Residencial horaria","8244","4478623","294735214","342893615","65.81","76.56","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","Usuarios Directos","Usuarios Directos","16","44263904","1328590227","1695869874","30.02","38.31","III Trimestre","Generacion","2024 3"
"Agosto    ","2024","COOPEALFARORUIZ","Ventas al servicio de Distribución","","1008147","50212108.56","66278860.7","49.81","65.74","III Trimestre","Generacion","2024 3"
"Agosto    ","2024","COOPEGUANACASTE","Ventas al servicio de Distribución","","28288522","1178187182.66","1548534467.1","41.65","54.74","III Trimestre","Generacion","2024 3"
"Agosto    ","2024","COOPELESCA","Ventas al servicio de Distribución","","5683858.71","230458651.22","302835405.95","40.55","53.28","III Trimestre","Generacion","2024 3"
"Agosto    ","2024","COOPESANTOS","Ventas al servicio de Distribución","","3252786","175941113.45","231242686.51","54.09","71.09","III Trimestre","Generacion","2024 3"
"Agosto    ","2024","ESPH","Ventas al servicio de Distribución","","31237663","1364285368.22","1793125487.55","43.67","57.4","III Trimestre","Generacion","2024 3"
"Agosto    ","2024","JASEC","Ventas al servicio de Distribución","","52902392","2252708920.03","2960817067.68","42.58","55.97","III Trimestre","Generacion","2024 3"
"Agosto    ","2024","TOTAL NACIONAL","Ventas al servicio de Distribución","","122373368.71","5251793344.14","6902833975.49","42.92","56.41","III Trimestre","Generacion","2024 3"
"Agosto    ","2024","CNFL","Alumbrado Público","","5396610.41","286634518.25","286634518.25","53.11","53.11","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","COOPEALFARORUIZ","Alumbrado Público","","33924.18","2031040.44","2031040.44","59.87","59.87","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","COOPEGUANACASTE","Alumbrado Público","","738235.65","47749081.84","47749081.84","64.68","64.68","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","COOPELESCA","Alumbrado Público","","875858.06","52340752.14","52340752.14","59.76","59.76","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","COOPESANTOS","Alumbrado Público","","381879","20449620.45","20449620.45","53.55","53.55","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","ESPH","Alumbrado Público","","648608.81","41556366.52","41556366.52","64.07","64.07","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","ICE","Alumbrado Público","","12589290.96","781638761.91","781638761.91","62.09","62.09","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","TOTAL NACIONAL","Alumbrado Público","","21933353.21","1315270902.11","1315270902.11","59.97","59.97","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","CNFL","Comercios y servicios","74831","95479111.94","9444212583","10986383570","98.91","115.07","III Trimestre","Distribucion","2024 3"
"Agosto    ","2024","JASEC","Alumbrado Público","","1268946.14","82870760.56","82870760.56","65.31","65.31","III Trimestre","Distribucion","2024 3"
"Julio     ","2024","JASEC","Residencial","92708","21888183","1529839360","1783906296","69.89","81.5","III Trimestre","Distribucion","2024 3"
"Julio     ","2024","TOTAL NACIONAL","Residencial","1724894","370390919.85","29553413509","34048246347","79.79","91.93","III Trimestre","Distribucion","2024 3"
"Julio     ","2024","CNFL","Residencial horaria","8075","4301440","280130470","326212325","65.12","75.84","III Trimestre","Distribucion","2024 3"
"Julio     ","2024","ICE","Residencial horaria","56","29167","3075783","3613446","105.45","123.89","III Trimestre","Distribucion","2024 3"
"Julio     ","2024","TOTAL NACIONAL","Residencial horaria","8131","4330607","283206253","329825771","65.4","76.16","III Trimestre","Distribucion","2024 3"
"Julio     ","2024","Usuarios Directos","Usuarios Directos","16","46793865","1390216228","1776835239","29.71","37.97","III Trimestre","Generacion","2024 3"
"Julio     ","2024","CNFL","Ventas a ICE distribución y a la CNFL","","293244843","12999426728.25","17085435563.93","44.33","58.26","III Trimestre","Generacion","2024 3"
"Julio     ","2024","ICE","Ventas a ICE distribución y a la CNFL","","449336941.08","19185257362.19","25215493527.34","42.7","56.12","III Trimestre","Generacion","2024 3"
"Julio     ","2024","TOTAL NACIONAL","Ventas a ICE distribución y a la CNFL","","742581784.08","32184684090.44","42300929091.27","43.34","56.96","III Trimestre","Generacion","2024 3"
"Julio     ","2024","COOPEALFARORUIZ","Ventas al servicio de Distribución","","391658","31267590.1","41346814.03","79.83","105.57","III Trimestre","Generacion","2024 3"
"Julio     ","2024","COOPEGUANACASTE","Ventas al servicio de Distribución","","23928689","1015908402.36","1335247677.69","42.46","55.8","III Trimestre","Generacion","2024 3"
"Julio     ","2024","COOPELESCA","Ventas al servicio de Distribución","","3176","131242309.91","172491869.98","41323.15","54311.04","III Trimestre","Generacion","2024 3"
"Julio     ","2024","COOPESANTOS","Ventas al servicio de Distribución","","1369669","118660592.94","155956938.83","86.63","113.86","III Trimestre","Generacion","2024 3"
"Julio     ","2024","ESPH","Ventas al servicio de Distribución","","26593996","1196367891.06","1572427347.26","44.99","59.13","III Trimestre","Generacion","2024 3"
"Julio     ","2024","JASEC","Ventas al servicio de Distribución","","48990593","2133920477.16","2804688992.51","43.56","57.25","III Trimestre","Generacion","2024 3"
"Julio     ","2024","TOTAL NACIONAL","Ventas al servicio de Distribución","","101277781","4627367263.53","6082159640.29","45.69","60.05","III Trimestre","Generacion","2024 3"
"Julio     ","2024","ESPH","Residencial","83690","21262458","1652564060","1853790583","77.72","87.19","III Trimestre","Distribucion","2024 3"
"Julio     ","2024","COOPELESCA","Media tensión a","3","1003615.32","78249968","82320907","77.97","82.02","III Trimestre","Distribucion","2024 3"
"Julio     ","2024","COOPESANTOS","Media tensión a","7","114871.66","23663046","25470676","206","221.73","III Trimestre","Distribucion","2024 3"
"Julio     ","2024","ESPH","Media tensión a","5","436758","30271782","33958478","69.31","77.75","III Trimestre","Distribucion","2024 3"
"Julio     ","2024","ICE","Media tensión a","549","52642918","3556475588","4178165367","67.56","79.37","III Trimestre","Distribucion","2024 3"
"Julio     ","2024","JASEC","Media tensión a","27","6835912","487545763","517548614","71.32","75.71","III Trimestre","Distribucion","2024 3"
"Julio     ","2024","TOTAL NACIONAL","Media tensión a","802","86935347.98","6023500262","6986574672","69.29","80.37","III Trimestre","Distribucion","2024 3"
"Julio     ","2024","CNFL","Media tensión b","116","27234353","1556140090","1810186970","57.14","66.47","III Trimestre","Distribucion","2024 3"
"Julio     ","2024","COOPELESCA","Media tensión b","13","5778657.24","391414728","411650715","67.73","71.24","III Trimestre","Distribucion","2024 3"
"Julio     ","2024","JASEC","Media tensión b","19","14908303","881250518","989017772","59.11","66.34","III Trimestre","Distribucion","2024 3"
"Julio     ","2024","ICE","Media tensión b","183","67911296","3761726872","4419436116","55.39","65.08","III Trimestre","Distribucion","2024 3"
"Julio     ","2024","ESPH","Media tensión b","9","8401190","472550082","530111356","56.25","63.1","III Trimestre","Distribucion","2024 3"
"Julio     ","2024","TOTAL NACIONAL","Media tensión b","340","124233799.24","7063082290","8160402929","56.85","65.69","III Trimestre","Distribucion","2024 3"
"Julio     ","2024","CNFL","Preferencial","3108","10228967","578042810","673179435","56.51","65.81","III Trimestre","Distribucion","2024 3"
"Julio     ","2024","COOPESANTOS","Preferencial","437","139677.71","18334230","19663789","131.26","140.78","III Trimestre","Distribucion","2024 3"
